tweet,label
@USER دوباره میزنن,NOT
@USER :**,NOT
ظرفیت کشورعراق برای پذیرش زائر در اربعین معلوم و محدوده؛ با توجه به آشوبهای کم دامنه این کشور طبیعتا این ظرفیت کمتر هم شده  پیش‌بینی میشد که تعداد زوار اربعین بیشتر از سال گذشته باشه، پس چرا اینقدر مردم رو تشویق به حضور در این مراسم کردیم که حالا صبح تا شب صداوسیما زیرنویس بره؟!,NOT
عمیقا از خدا می‌خوام روزی رو ببینم که از ایران نرفتم ولی اینا رفتن، کرونا رفته و مردم ایران صبحی رو آغاز کردن بدون قیمت کردن نان و پنیر و دلار و شمردن دزدهای مملکت.,OFF
این کسشرا چیه مد شده جدیدا میگین؟ همه ما احتیاج داریم یکی کونمان بگذارد که ببینیم دردش خوب می‌شود؟ به فرق سرمان بریند که بفهمیم دوش بگیریم تمیز می‌شویم؟ تجربه جدایی و رابطه ناکام شاید ناگزیر باشه ولی والا نیاز نیست! خیلیم چیز تخمی و عنیه. نیکی فیروزکوهی هم گه خورد که گفت :)) والا @URL,OFF
آفرین٬ دمتون گرم٬ اصلا بسوزونین عکساشو٬ بله٬ این رفتار درسته٬ پس چی فکر کردین؟_ _فکر کردین ما اجازه میدیم که به این راحتی٬ یه نفر بهمون زور بگه٬ تجاوز کنه٬ دزدی و اختلاس کنه٬ محدودمون کنه٬ شرایط زندگیمون رو سخت کنه و ما هم بی-خیال باشیم؟__نه خیر٬ _میدونی چَرا؟ میدونی چَرا؟! @URL,OFF
@USER جانم❤️ برای بعضیها فهم و درکش سخته بخصوص وقتی تازه تصمیم گرفته باشی که ثابت هم بکنی! میشه قصه خر و .. ”ملانصرالدین”,OFF
RT @USER: دختری که اونطور از پلیس کتک می‌خورد فقط ۱۵ سالشه #دختر_تهرانپارس,NOT
"\""مرز خسروی و چذابه به دلیل درگیری‌ها در عراق بسته شدند.  *بنظرم قسمت آسب ندیده \""\""آرامکو\""\"" بد نیست برای به تلافی برهم زدن راهپیمایی اربعین امسال، یه نوازشِ \""\""پهپادی/موشکی\""\"" بِشن!\""",NOT
دقیقه 80__#استقلال 0_#الدحیل 2__#ACL2019 #ADHvEST,NOT
@USER @USER میخواد بگه سایت من ولی نمیتونه و میگه سمت من، بس که آشنایی داره لامصب با دنیای دیجیتال؛),NOT
@USER مال من نیست ولی ممنون,NOT
#دولت_امید @URL,NOT
هراس مرگ چونان درختی پهن برگ، بر حیاط خانه‌مان سایه افکنده، در کرمان مردمان مرگ را تجربتی کردند سخت و بر فراز آسمان میهنم، خیل عظیمی در سقوطی تلخ، جان سپردند؛ کاش بیش از این سایه‌سار سنگین و سرد مرگ بر حیات‌مان باقی نماند,NOT
@USER @USER شاهزاده به کس ننه ش خندید. من با بیل بیرونشون کنم؟ بی ناموس تو اون همه طلا و دلار از ایران بردی اندازه ی هفصد پشتت، اگه خایه داری به جا گه خوری تو توییتر یه کاری کن. نداری، درتو کیپ کن، بذار تو بدبختی خودمون باشیم,OFF
@USER خداوند از این عن بدتر و نجس تر و کثیف تر و پلیدتر و دون تر و فرومایه تر نیافریده. #خاک_بر_سرت_بهنود,OFF
@USER اینجا مسیج بده @URL,NOT
@USER اینا همش حرفه! شما اون سند رو بیار اینجا عکسشو نشون بده من قبول میکنم!‌,NOT
@USER @USER ننه اتو گاييدم فقط به درد زير خوابى كير ميخورين نترس ايندفعه ميام كه تو كوس بيارى توى فاميلاتون زياد هيتند كه خر ميكشن روى خودشون  كيرم توى اون پرچمتون كيرم توى اون امپراتورى عثمانى كوسكشتون  گوه زياد ميخواهى بخورى بخور فقط كوس كش خانم بيار اى خردوغان حرامزاده سيكتير سيكتير,OFF
با هم قهرمانیم:یک ملت، یک ضربان  دیوارنگاره جدید میدان ولیعصر؛ این بار زنان ایرانی دوشادوش و در کنار مردان @URL,NOT
@USER ببخشید اون نتیجه‌گیری آخرش رو ندیدم خوبه خدا خیرتون بده,NOT
نزدیک به نیم قرنه از بچه دبستانی تا رییس-جمهور صبح تا شب راه می-رن و می-گن مرگ بر آمریکا و یه نفر از مردم آمریکا هم نیومده بگه چرا آمریکا رو تهدید به مرگ و نیستی می-کنین؟! __بس که مردم بی-غیرت و وطن-نپرست و بی-تمدنی داره! __خاک بر سرشون!,OFF
@USER با اون تیپ خفنی که حبیب داره_حالا حالا ها باید بانی بشه_(سر و قژ),OFF
@USER چنتا خایه مال و جنده دورشون هستن فکر کردن گه خاصین.,OFF
شما اول آدم ها رو حمايت كنين حقوق هاشون  رو بدين كه بتونن كار كنن و توليد كنن بعد از كالا حمايت كنين ! #حمایت_از_کالای_ایرانی,NOT
RT @USER: Kiss me like I'm نون خشک روی زمین and you're a بچه شیعه who's gonna put me up on the wall. @URL,NOT
@USER من تا به حال جایی از شما دعوت کرده ام که اصلاح طلب یا ... باشید؟ فکر میکنید کسی به خاطر کشف این که من اصلاح طلبم نظرش را عوض کرده؟ مگر من تا به حال براندازان را ناسزا گفته ام؟ پس چرا بر اساس مد روز تویت میکنید؟,NOT
RT @USER: @USER من همین الان از زابل دیدم که توی میدان نقش جهان ۲ میلیون نفر تجمع کردن عکس هم نمیتونم بفرستم چون نت رو قطع کردن نا…,NOT
@USER این خود-شهید-راه-آزادی-انگاری را بس کنید. گرا دادنی در کار نیست. اما خوب یاد گرفته‌اید کوچکترین نقدی را با مظلوم‌نمایی خفه کنید. این پای روی خاک وطن هم آنقدر سفته محکمی دیگر نیست. کارمندان امپراطوری در بی‌بی‌سی و رادیوفردا هم زمانی پایشان روی خاک وطن بود.,OFF
@USER منظور من تایید مطلق تصمیم بچه ها نیست. بلکه متوجه باشیم او هم اجازه نظر دادن داره و شخصیتش قابل توجه است!,NOT
آسانگیران و عزت فروشان و رجزخوانان شرم کنند از یادآوری دردی که بزرگان این سرزمین میکشند برای رهایی و سربلندی ایران. @URL,OFF
@USER درباره آسیه پناهی حواسشون بوده و این سوتی رو ندادند که بگن علت مرگ «ایست قلبی» بوده. علت مرگ یعنی علت ایست قلبی رو «بیماری حاد قلبی» اعلام کردند.,NOT
#امیرحسین_فتحی: منشا اصلا در لیست ما نبوده است و در مورد این موضوع صحبتی نداریم. تیام هم تمایلی برای بازگشت ندارد و من خودم قبلا با او صحبت کرده ام ولی تمایلی به بازگشت در ایران ندارد. @URL,NOT
من طرفدار آزادی رسانه‌ها و مطبوعات، آزادی بیان، آزادی عمل، آزادی پوشش، آزادی مذهب و دین و عقیده، آزادی جنسی، آزادی هنر و سینما و تلویزیون، آزادی خوردن و آشامیدن و تفریحات و برابری کامل زن و مرد از همه لحاظ هستم، حالا مسیر رسیدن به اینا از هر طرف که هست با مسیر من یکیه.,NOT
در دانشگاه کیوتو ژاپن: #زنان و دختران ایرانی سطح دانش و معلومات خود را به‌نحو آشکاری ارتقا داده‌اند @URL,NOT
امام باقر علیه السلام در بیان وظایف شیعیان دوران غیبت فرمودند: لیعن قویکم ضعیفکم و لیعطف غنیکم علی فقیرکم ولینصح الرجل اخاه النصیحة لنفسه__توانمند شما باید به ضعیفتان کمک کند وپولدار شما باید به فقیرتان مهربانی کند،هرکس باید برادر دینی-اش را نصیحت کند،نصیحتی که به نفع برادرش باشد,NOT
@USER @USER @USER @USER دوست عزیز سعی کن مودب باشی و در حد شعور و تربیتت صحبت کنی که بتونیم حرف بزنیم و-گرنه فرقی بین شما و کسانی که می-رن تو پیج اینو اون فحاشی می-کنن نیست٬ اونا هم بهانه-شون اینه که نظرشون با طرف یکی نیست٬ حداقل شما که مدعی شعوری سعی کن با کسی که نظرش مخالفته درست صحبت کنی.,OFF
@USER چرا_فایده که داره_جلوی دخالت اضافی برخی پیرمردها و آقازاده های اونها رو میگیره_بالاخره به قول شما گرگها رو مصدرنشین کردن_خداوند مردم ما رو هم از شر نااهلان نجات بده,OFF
۱. با چندتا از دوستام صحبت کلاس پیانو شد و چندتا لینک رد و بدل کردیم. ۲. این مدت آهنگای رامین جوادیو زیاد گوش دادم.  ۳. اینستا زرت و‌ زرت تبلیغ کلاس پیانو نشونم می‌ده که توش طرف داره اهنگای رامین جوادیو می‌زنه. ۴. خدا پدر پرایوسیو بیامرزه.,NOT
@USER بلاکش کن_ارزش جواب دادن رو هم نداره,OFF
@USER من کاری با جماعت خوارج که عین وحوش ریختن حرم و جسارت کردن، ندارم. بر حیوان حاجی نیست.  اما حواستون به این نکته جمع میکنم که چرا شورای تامین در روزهای پیک بحران حرم رو نیست و بعد از فروکش کردن بحران توی قم دستور بستن حرم رو صادر کرد.  پرتقال فروش کیست؟  رونوشت به پاسداران گمنام,OFF
تو ترافیک گیر کردم از این آقایی که سی‌دی می‌فروخت یه سلکشن قدیمی خریدم و همزمان تو کانال تلگرام گزارش لحظه به لحظه می‌ذارم از آهنگا :))),NOT
خانواده‌ای که دیشب دیدم یک بنّا با زن و۲دخترش خونشون ناحق پلمپ شده و تو چادر هستن،ماموران حرم هم تا فردا مهلت دادن که برن،تا پروندشون پیگیری بشه نیاز به سرپناه دارن  یا باید کسی خونه خالی در اختیارشون بذاره یا پول جمع کنیم موقتا خونه رهن کنیم بعداز اینا پولو به مستحقش بدم  چه کنیم؟,NOT
@USER @USER خاک تو سرت سایبری. این دیالوگ واسه سریاله خنگ خدا. همه فهمیدن به جز تو. شما بسیجیا اصلا فیلم و سریال میفهمید چیه؟ انقدر هولید که یه چیزی ضد مهناز بگید که اصلا کترل خودتونو از دست میدید. حرف نزنی میگن لالی؟ ذره بینم گرفته دستش!! احمق وقتی کور باشی با میکروسکوپ هم کارت راه نمیفته!!,OFF
RT @USER: وزیر کشور: اگر ۱۰ دقیقه از مرکز #سیستان و #بلوچستان دور شوید ۲۰۰ هزار نفر در #امکانات ۱۰۰ سال پیش زندگی می کنند.#محرومیت #حا…,NOT
میلیارد میلیارد خرج فوتبال چمنی میکنن__کلی قرتی با هزار ناز و کرشمه تحویل جامعه فوتبال میدن__به زور میرن جام جهانی میبازن و ما خوشحالیم که خوب نتیجه گرفتیم!!__اونوقت تیم #فوتبال_ساحلی بدون هیچ ادعایی قهرمان جام بین قاره ای میشه!,OFF
@USER نه عزیزم تازه ندیدم ۲۳ سال پیش اقای شایانفر معاون حسین شریعتمداری از اسناد ساواک در اورد و در کتاب نیمه پنهان و چند جای دیگر چاپ شده. من دوباره به چشمم خورد.,NOT
خلاصه یه شب جمعه که فرداییش مدرسه نداشتیم رفتیم خونشون. اول نشستیم باهمدیکه چند دست فوتبال بازی کردیم و بعدش گفت فیلم ببینیم و لب تابشو وصل کرد به تلویزیون. وقتی لب تابشو روشن کرد بهم گفت دوست داری یکم پورن ببینیم ؟ من یکم خجالت زده شدم چون تاحالا پورن ندیده بودم,NOT
"""@USER @USER """"خیلی بدید"""" منظورتونه دیگه؟""",NOT
مگه میشه؟ @URL,NOT
@USER حالا کو سفارت آمریکا که ایشون برنامه داره عین مارمولک هر سال از دیوارش بره بالا؟,OFF
کی باور می‌کنه که اینا قصد کتمان نداشتن؟ این همه اعلام خبر رو به تأخیر انداختن. گذاشتن، گذاشتن، تا وقتی که همهٔ دنیا فهمید بود چی شده و دیگه امکان کتمانش وجود نداشت اعتراف کردن. آوردن بولدوزر به منطقه؛ ایجاد فضای روانی و به کار گیری نیروهای سایبری ... ساده‌این؟,NOT
گزارش‌هایی در خصوص شیوع قمار اینترنتی دریافت کرده‌ام. اگر چه برخورد با این تخلفات بر عهده وزارت ICT نیست اما با هدف هم‌افزایی، جلسه‌ای با حضور بانک مرکزی، دادستانی کل کشور، پلیس فتا و سازمان فناوری اطلاعات برگزار و برنامه‌ای سه ماهه‌ برای توقف یا سخت کردن این تخلفات تصویب شد.,NOT
آماده ايد؟ @URL,NOT
انگار که تلویحا این انفجار رو کار اوباما دونسته و از عواقبش اظهار نگرانی کرده. برداشت شما چیه؟,NOT
پایان بازی:_#پرسپوليس ۱ - صنعت نفت آبادان ۰,NOT
@USER @USER این‌ شو‌ خودش از یه شو آمریکایی کپی شده، ما حق تولید برنامه رو از شو اصلی آمریکایی گرفتیم که بیشتر از ۷۰ ساله داره تولید میشه نه شو ترکی که خودش از جای دیگه کپی کرده. @URL,NOT
@USER الان شما جزو آدم قدیمی ها هستی با ادعای دوسال قدمت فالوشدگی؟  تشت رسوایی هنوز نیوفتاده  افتاد  خبرت می کنم بیای ببینی مال کیه!  عزت زیاد,OFF
RT @USER: @USER دربی ۷۴، ده دقیقه، ده نفره، یک تعویض طلایی، هتریک. این یه معجزه اس ❤❤❤❤❤❤,NOT
@USER @USER @USER قاتلان ایرانی ها تازی های توله سگی که همراه عمر و علی به ایران حمله کردند بودند که شما ابله ها در حال پرستیدن آن ها هستید.,OFF
گفت تو که هر سال اربعین با زن و بچه رفتی امسال که شلوغ شده نبرشون  گفتم مگه امام‌حسین با زن و بچه‌اش نرفت؟ اتفاقا امسال همشونو میبرم تا نشون بدم اینکه میگیم همه داروندارمون فدای امام حسین شعار نیست  یا حسین  به کرمت از ما بپذیر  #حب_الحسین_یجمعنا,NOT
ارسال یک کرنر از سوی پاتوسی در دقیقه 39 با ضربه سر چشمی همراه شد ولی توپ به شکلی خطرناک راهی اوت شد_#استقلال @URL,NOT
RT @USER: #ممنوعیت_برگشت_ناپذیر  @USER @URL,NOT
آرژانتین با ۴ امتیاز رفت مرحله بعد ما با ۴ امتیاز برگشتیم خونه٬ بترکی شانس!,NOT
"@USER @USER @USER @USER @USER @USER پیزوری ابنه ای از سوییس داره به بقیه میگه وطن فروش ریدم به خودت و اون قیافه نجست, مزدور",OFF
@USER @USER اخوی به تصویر یه نگاه بنداز  موجها قشنگ مشخص میکنه تصویر ویرایش شدست  چونه رو که دیگه نمیتونه استخونش رو تغییر بده  برای چشمشم لنز میذاره  بقیه اشم کامل گریمه  از همین راه معروف شده و پول داره پارو میکنه @URL,NOT
@USER از مدیرعامل همراه اول پرسیدم، توضیحی که داد حاکی از این بود که موضوع خوب بیان نشده و برداشتی که طرح میشه، صحیح نیست. این عکس را فرستاد که قبلا توضیح دادم، خواستم شفاف تر و گسترده تر توضیح بدن @URL,NOT
به گزارش خدابخشی نیوز! طبق اطلاعاتی که به دست آوردم از رفتن به مرز مهران پشیمون شدیم و داریم میریم مرزخسروی، میگن اونجا خلوت تره تنها عیبش اینه که ٢۴ساعته نیست و گیت ها فقط٧صبح تا ۴عصر کار میکنند__میدونید به یاد همتون هستم؟!,NOT
پنجمین اجلاس وزرای امور زنان کشورهای اسلامی با موضوع نقش #زنان در #توسعه-پایدار در باکو برگزار شد.#OICWomenConference @URL,NOT
@USER کمتر گوه بخور جنده,OFF
@USER @USER ممنون از لطفت من فقط گفتم چرا مطرح نمیکنه توی سایت نظرات داوران هم هست که تایید کردن که داور اشتباه کرده در موارد مشابه که برای پرسپولیس پیش اومد( صرفنظر از درست بودن یا اشتباه بودنش) حسابی سروصدا کردن و کلی مطلب در موردش کار کردن,NOT
@USER تا وقتی مذهب حکفرمایی می کنه همین آش و همین کاسه است!-,OFF
من فقرم. تو کاسه ها، تو بشقابا، لب تاقچه ها، کف خیابون، رو پوست تن فروشان نوجوان، تو چشم بچه ها، تو غم سنگین مادرا، آخ، مادرا، اینا منو دیوونه کردن. نق میزنن، آه میکشن. تو چه میدونی خوابیدن زیر ... چه مزه ای داره. توچه میفهمی نونی که ازین راه تو دهن بچه هات میذاری چه طعمی داره؟/۴,NOT
تأکید رئیس جمهور @USER بر اجرای #دولت_الکترونیک، زمینه-ساز تغییرات مهم در نظام اداری کشور و تسریع و تسهیل کار مردم خواهد بود.,NOT
لطفا برای آگاهی بیشتر در مورد تاریخ تیم فوتبال فرانسه این فیلم مستند رو ببینید  @URL,NOT
هم‌چون افریقای جنوبی، هند، چکسلواکی و... در #ایران نیز حکومت ظلم و ستم، ناگزیر تسلیم خواهد شد. اما همان‌گونه که دکتر مارتین لوترکینگ گفته: «آزادی، هرگز داوطلبانه از سوی ستمگر اعطا نمی‌شود؛ بلکه ستم‌دیده باید آن را مطالبه کند.»#MLKDay#IranProtests#WeWillReclaimIran,OFF
جدیدا واسم تعریف کردن که چند سال پیش دوستم بعد از کلی لاس و لوس های زیرپوستی موقعیتش جوری شد که با پسری که چند سالی بود همو میشناختن وجفتشون بهم حس خاصی نداشتن ولی از هم خوششون میومد و نمیخواستن اعتراف کنن، باهم خوابیدن.(مثل اینکه یبار مست بودن یا مست کردن که اصن اینکار رو بکنن),NOT
وقتی در یک جبهه سیاسی اختلافات بروز کند همه بازنده خواهند بود؛ و آن کسی که از منافع خود در چارچوب سیاست‌ها و راهبردهای کلی جبهه کوتاه می‌آید برنده است.,NOT
@USER من تقلب نکردم ولی دوستام حرفه ای بودن,NOT
یکی از پایه-های اصلی حکومت ایران تفکیک و آپارتاید جنسیتیه و اهرم عملی این تفکیک جنسیتی حجاب اجباری. بدون حجاب اجباری تفکیک جنسیتی معنی نمیده و یکی از ارکان اصلی این حکومت پودر و نابود میشه و برای همین اینقدر مبارزات زنان علیه حجاب اجباری در هر سطح و وسعتی حکومت را میترسونه @URL,NOT
"\""@USER \""\""معمم/عام\""\"" میگرده\""",NOT
کومان یک حرفه‌ای تمام عیاره!  با اینکه مصدوم بود و همراه تیم به سیرجان نرفت اما برای استقبال تیم به فرودگاه اومد  تعهد و استعداد شخصیت‌های بی‌نظیر می‌سازه  #سپاهان  #اصفهان @URL,NOT
@USER نذار علیز و علیژ بخونه و ببینه و اینستاگرامش رو هم ببندین.,NOT
RT @USER: با یک حساب جعلی تو #تلگرام میگن که می خوان مطمئن شن روبات نیستید، بعد کد رو می فرستن بعد کد رو میدین بعد هک میشید @URL,NOT
نه منتی است نه ادای تمدن درآوردن و نه حتی صحبت حلال کردن.صحبت بر سر شرافت قلم است و بس کاش تو هر آب گل آلود ماهی نگیرید کاش اینقدر با شرف باشیم خواستیم کسی رو بزنیم با واقعیت هاش نقدش کنیم نه با تصورات شخصی و خصومت شخصیکلا کاش یکم ادم باشیم.نبودید هم فدای سرتون :) @URL,OFF
@USER @USER اصلاحیه :)  اگر این پیج فیک باشه و نتونی ثابت کنی که نوه عسکراولادیه با شکایت خانواده اش به دردسر میوفتی  خودتو فدایی دیگران نکن پسر جان!  این توییت جهت خیرخواهی است و ارزش دیگری ندارد!  امیدوارم مخاطبای بهتری جمع کنی بجای یه مشت بیسواد :),OFF
@USER نه والا اینقدر که یک عده عجولن:)) فقط میخواد بیاد بگه شیرخشک خودتی رد بشه بره ;),NOT
عزاداريتون قبول باشه و ما رو هم دعا كنيد تو اين شبا، من خودم  تاسوعا دنيا اومدم برا همين اسمم رو حسين… @URL,NOT
@USER انقد من از این اشتباها کردم و برقامون هی زرت زورت میره که برام درس شده 🚬🚶,NOT
اعتماد یعنی وقتی صدا‌وسیما میگه خبر گوش بُری جعلی بوده کل مملکت مطمئنن که جعلی نبوده؛),NOT
#LetWomenGoToStadium تا برابری زن با مرد در قانون اساسی نوین و درهمه سطوح به مبارزه خود ادامه می دهیم_#زنان_ورزشگاه @URL,NOT
@USER هیچ تبی هم در دست بردن در خبر ندارم. اشتباهی گرفتی!,NOT
اکانت @USER متعلق به آقای بهداد نیست و توسط فرد یا افراد سودجو اداره می-شود.,OFF
@USER @USER اونها هم مراکز آموزشی خودشون رو دارن مراکز عبادت و مدارس دینیشون موجوده ولی برای کشوری که اکثریتش مسلمان هستن طبیعیه که برای دین رسمیش خرج کنه,NOT
RT @USER: امام حسین به «سلطان جائر»( فاسق، غاصب و ستمگر ) «نه» گفت. او گفت: «ای مردم، پیامبر فرمودند: هرکس سلطان جائر را ببیند و سکوت…,NOT
بیانیه شاهزاده رضا #پهلوی در مورد موضع گیری عامل رژیم درباره خطه #خوزستان__@URL #iran #pahlavi #humanrights,NOT
@USER دم شما گرم,NOT
RT @USER: ما فقط به یک تیم نباختیم. ما کیر خر رفت توی کونمون. #استقلال,OFF
@USER @USER @USER خب چرا سفیدا کثیف باشن؟ همه نژادا ادمن. ادم حق زندگی کردن نداره؟ حق شهروندی نداره؟ زمین ارث پدریه سفیدپوست هاست؟ پس یک سر به نیاکان چندین میلیون ساله ات بنداز، یک نگاه به این بکن که انسان پیشرفته اولین بار از آفریقا اومدن!,NOT
@USER سنی نداری که,NOT
احد جمالی، معاون سیاسی استاندار کهگیلویه‌و‌بویراحمد، شرکت‌کنندگان در مراسم خاکسپاری #دیشموک را  تلویحا احمق خواند و گفت: «سخت‌ترین کار دنیا قانع‌کردن آدم‌های احمق است»  این سخنان معاون استاندار درحالی است که برخی روستاهای دیشموک جاده، آب، گاز، مدرسه و حتی گیرنده تلویزیون ندارد. @URL,NOT
مصاحبه با تلویزیون پارس - دانلود فایل صوتی_@URL #iranelection #25bahman #iran #pahlavi,NOT
طرف میگه دختره اومد پیشم بهش حس اعتماد دادم و دست هم بهش نزدم خب الان منتظر جایزه ای توله سگ؟ برا اینکه تجاوز نکردی میخوای تشویقت کنیم؟,OFF
@USER اون که حل شد حجت اشرف زاده و سالار خوندن,NOT
"""@USER نگو_دوستانِ انقلابی-ش ناراحت میشن!_یادت نیست یه شب چه دعوایی راه انداختن وقتی به این خانم-گفتن """"هرزه نویس""""؟!""",NOT
RT @USER: @USER مادرتو سگ گایید کسکش بنزینم رحم نکردی,OFF
@USER در آشپزی برخی اسرار طبی نهفته ست چون عدس مزاجش سرده کیشمیش میریزن سردیش گرفته بشه,NOT
۱۲ فروردین ۵۸ در تهران به دنیا آمده. پدر سرهنگ امریکایی. مادر ایرانی. ۳ سال است روی تز دکترایش کار می کند «انقلابی در خواب». با ده ها تن گفتگو کرده. و۸۰۰ بار مرا بازجویی. قول داد که پرونده را ببندد. __اخرین پرسش: اگر شاه، پرنسس اشرف، خواهرتوامان خود را، نایب السلطنه میکرد چه میشد؟,NOT
سریال Unbelievable  را در نتفلیکس ببینید. بر اساس داستان واقعی دختر نوجوانی است که در آمریکا متهم مییشه که به دروغ ادعا کرده بهش تجاوز شده. اما دو مامور پلیس زن به دنبال این میرن که ببینن دقیقا جریان چه بوده. به تصویر کشیدن #فرهنگ_تجاوز,NOT
@USER یک ذره برایمان بگویید که چرا چنین جمله مهمی نوشتید؟,NOT
@USER مطمئنی همون ۸ تاش کردن ۸ سال دیگه طول نمی‌کشه؟,NOT
تو این برنامه که اتفاقا خود فراستی کات کرده و تو پیجش گذاشته بود، من به ماجرای حمله ایشون و افخمی به فرهادی سر اسکار رفتن و ماجرای کیارستمی و باقی اشاره کردم. به بی پدر گفتن فراستی توجه کنین، چون یه سری گفته بودن هیچوقت این حرفو نزده بود! @URL,NOT
@USER @USER در حالیکه باید ابهامات فتف را قبلا پاسخ بدن,NOT
درس هات*,NOT
این مساله-ی خیلی اخلاقی جالبیه. دوستان بیاین توی بحث. من خودم مخالف کمپینم از زاویه-ی حقوق بشری. شما چی میگین؟ @URL,NOT
RT @USER: @USER کسکش به من چه اصفهانی چلغوز,OFF
برا ننه هاشون دنبال کیر خر اسب آدم آهنی میگشتن 😂😂 @URL,OFF
تا سی ثانیه دیگر پارادوکس از رادیو فردا و اینستا گرام زنده پخش می شود!,NOT
سال ۸۸ هم برخی گرای تحریم رو دادن  تهش به بقیه میگفتن کاسب تحریم  تحریم ساز  این قضیه هیچوقت نباید فراموش بشه  سناریو سازی داخلی ها نباید فراموش بشه,NOT
@USER شما به بزرگی خودتان ببخشید,NOT
@USER با تشکر از شما,NOT
آقای پناه فرهاد بهمن. رییس ایران اینترنشنال معتقد است حکومت ایران مشروع  نیست پس کشتن شهروندانش ایرانی تروریسم نیست. سوال خیلی ساده من از شما این  است:‌ آیا شما کارمند یا پیمانکار تلویزیون ایران اینترنشنال هستید یا نه؟  یک کلمه بگویید آری یا خیر @USER  ریتوییت لطفا @URL,NOT
@USER بجا به کیرم به کیرم کردن کیر فندقیت رو بِکن بُکن تو کیونت,OFF
@USER تو کسکش جدایی طلب باز پیدات شد برو تا هواهررو مادرت را نکردم تو‌کون خر,OFF
@USER :(,NOT
الان تاجگردون چه حرصی داره می‌خوره. پیش خودش میگه: ما گفتیم اگر شیشه کثیفیم، دستمال شما هم تمیز نیست. اینا که اون دستمال کثیف  رو کردن پرچم خودشون! #بذرپاش,NOT
بیانیه رضا پهلوی در محکومیت حمله عوامل وابسته به حکومت اسلامی به سفارت بریتانیا در تهران@URL #iran #pahlavi,NOT
شاهكار وندادى ست و زيرش نوشته بامداد نسترن گرفت. @URL,NOT
@USER من تا حالا بهت هیچ بی احترامی ای نکردم. اما الان اینو که دیدم متوجه شدم هم بشکه عنی، هم چاق بی ریخت وکریه المنظری، هم اسگل و دبنگوزی هم بیشرف و پفیوزی کثافت لجن اگه تارا آغداشلو مثلا اسمش رضا قلی میرفندرسکی بود و رفیقت و هم آخورت نبود باز هم همچین گهی میخوردی؟,OFF
دقیقه 110_#استقلال 2_#سایپا 2,NOT
«مگر می-شود پنجاه درصد جامعه را به بهانه-های مختلف طرد و حذف کرد؟» @USER در چهارمحال-وبختیاری,NOT
@USER شاید ده درصد این موضوع شخص باشه سیدجان نمیشه هر کسی احساس تکلیف کنه بدون جایگاه قانونی و یا حتی سواد بررسی علم اعاده حیثیت حقوقی دیگران را بلند کنه تازه هنوز دادگاه نرفته بره محکوم نشه بشه میزان سهم هر طرف از خطا معین بشه تازه بعد حکم باید ببینیم این فرد چه وضعیتی داره,NOT
کاش کمی نفس تازه می کردید و بعد از اندوختن تجربه این حرف‌های واهی را مطرح می‌کردید. آسیب‌های وارده به هوادارن و توهین به سرمربی سپاهان را انکار می‌کنید و حرف از رای به نفع ما می‌زنید؟ کمی برای مشهور شدن زود نیست؟   فعلا کافی است و عرض دیگری نیست #سپاهان,NOT
والا اون کاری که ایشون داره با شما می‌کنه فریاد زدن توش نرماله! @URL,NOT
RT @USER: آیا چیزی مانده که من در پی‌اش باشم؟ ۲۹ سالگی و من در همه‌ی جنگ‌های ممکنه شکست خوردم. آیا جنگی، برای جنگیدن باقی مانده؟...,NOT
@USER ;),NOT
@USER @USER چی شد پیج قبلش رو بستن؟!,NOT
یک پرسش ساده، که ما روزنامه نگاران حاضر در بهمن ۵۷ به چشم دیدیم. اما بدنیست نظر شما امروزیان هم ثبت تاریخ شود.    با همه پرسی تغییر نظام(۱۰ فروردین ۵۸)، بسیاری مخالف  بودند، که مخفی و آشکار مخالفت خود را نشان دادند. اما چرا با اشغال سفارت آمریکا کسی مخالفت علنی نکرد.؟ روز اول،,NOT
@USER سلام عزیزم منظور من کاملا برای اونهایی که تکلیفشون و شرافتشون ثابت شده است معلومه! بیشتر خوشحالم هستم بلانسبت شما کسانی به خودشون گرفتن که احتمالا کمی تا قسمتی ابری هستند. وگرنه بنده دوستان خبرنگار بسیار بسیار نازنین و شریفی دارم ک قلمشون به هزاران فیلم می ارزه.,NOT
@USER ماجرا مشخصه از کجا آب میخوره!,NOT
@USER گاییدین منو با پدر پدر!,OFF
@USER @USER @USER توصیه میکنم بدون غرض یکبار متن همین خبر رو بخون. بعدشم برو گزارش مفصلی که یکی دو هفته پیش داد بخون.  اون که گفته افتتاح نکردم منظورش این بوده که زرت و زرت آیین افتتاح برگزار نکرده، نه اینکه خونه های مسکن مهر رو که ترکمون هزاره تو پاچه دولت کرد تکمیل نکرده.,NOT
دقیقه 70_#استقلال 0_#نساجی 0,NOT
@USER @USER همونی که رییست رو در سازمان تبلیغات نصب کرده و حقوقتون رو میده و هزارتا نهاد موازی و غیرانتخابی تاسیس کرده.,NOT
شاید یکی از این کودکان وقتی بزرگ شد دوست نداشته باشه عکسش در بچگی منتشر شده باشه و مهم تر حفظ امنیت اونه.,NOT
