tweet,label
@USER @USER حالا مثلا تو به یک جمعی بگی احمق مشکلی نیست ولی من به یکی بگم کسکش کارم بده ؟ :)) برای پرهیز از همین استاندارد دوگانه میگم که فحاشی جزئی از آزادی بیانه,UNT
@USER @USER @USER خب کسکش همه ی زیرساختای کشور دست سپاهه. وقتی همه ی ادوات راهسازی دست سپاهه من با کس عمه ی تو جلو سیل رو بگیرم و راه بسازم؟ جیسون رضاییان؟!!! روح الله زم؟!! مهره های سوخته ی خودتون که بعدها کونتون میذارن رو میگیرین هم فخرشو به ما میفروشین؟!! :))) کس عمه ی شماها و اونا روی هم !,TIN
@USER @USER میزان فهم و شعور کسی که برای خودش می بره و می دوزه هم شاکی هستش هم قاضی و گوه خوری زیادی میکنه باور نکردنیه ! چون توی عن تیکه با ترامپ مخالفی پس هر کسی ازش طرفداری کرد چشم بسته است ؟ ریدم وسط منطق ات,TIN
@USER گفتی عموما یعنی اکثریت، اینکه از طرف اکثریت مردان جامعه ما( حالا نمیگم جهان) که حدود ۳۰ میلیون نفر میشه یه نظر کلی مطرح کنی نمیشه بحث اجتماعی، درستی رویه من و شما رو هم مخاطب مشخص می-کنه، اگر بابت این نظریه که زن و مرد رو باهم تحقیر کرده فکر و مطالعه کردی سند و- مدرک بیار لطفاً.,TIN
اون پفیوز می با دیگران خورده‌ست و با من سر گران دارد,TIN
RT @USER: @USER @USER کسکش حتی سینه هم نمیزنه، اروم دستشو تکون میده جنده,TIN
تازه نشسته با افتخار میگه دخترم از زندان گفته آزاد بشم میام کار میکنم حق مردم رو میدم ما تو خانوادمون اختلاس و این حرفها نداریم مرتیکه پفیوز مصاحبه اش رو با اون لبخند لجنش دیدم سرم درد گرفت . @URL,TIN
@USER داداش اول دقت کن بعد موضع بگیر اولا نگفتم بسیج هنرمندان گفتم آفرینشهای هنری بسیج ثانیا نگفتم این کار مال اوناست گفتم این تغییرات و شکستن قبح رو اونا شروع کردن ثالثا اگر خواننده خانوم نبوده چرا میکروفون دادن یه دختری بیاد وسط ادای تکخونی رو در بیاره؟ حتما یه مرضی پشت این قبح شکنیه,TIN
@USER مرسی کسکش حرومزاده :)))),TIN
@USER دیپلماسی شعار و لفاظی در مقابل دیپلماسی پراگماتیک و عملگرا..یک زمانی سیاست مدارها نوچه هایی رو استخدام می کردن تا اون بخش زشت رسیدن به اهداف شدن توسط اونا انجام بشه اما امروزه خودشون دست هر چی لمپن و لات رو از پشت بستن و رسما با قداره عربده میکشن و زورگیری میکنن!,TIN
@USER علاوه بر ٣٠ فرزند مالك بيست هزار گاو هم هست كه سر جمع ميشود: ٢٠٠٣٠ گاو,UNT
در حفاظت از موازین و اصول حاکم بر حقوق بین الملل و قواعد دموکراسی، مانند قطعنامه ۷۲/۱۶۸«حقوق بشر و تدابیر زورمدارانه یکجانبه» و قطعنامه ۷۲/۲۰۱«تدابیر اقتصادی و سیاسی زورمدارانه علیه کشورهای در حال توسعه»، مکانیسم های حقوق بشری سازمان ملل مسئولیت آشکار دارند,TIN
@USER کیر کرگدن تو کس همه کست,TIN
دیروز کوروش کوروش میکرد و جملات قصار جعلی بهش میبست  فردا قراره توی جشن ۱۰۰ درصد آریایی هالووین شرکت کنه!  ترک نخوری هموطن,TIN
احمقا!!! @URL,TIN
اونا که اون موقع رفتن #جنگ٬ از سینه گرگ ماده و زانوی فوتبالیست تحریک نمی-شدن٬ _شما همون تو حموم بجنگی و زنده بیای بیرون٬ قهرمانی!,TIN
@USER @USER @USER احمق کسی که متوجه قدرت مطبوعات نمیشه. بیشعور جان اگر کمی سواد داشتی متوجه میشدی در تمام دنیای آزاد این مطبوعات هستند که مچ اختلاس گرها و مسئولین بی لیاقت را میگیرند و شما ها از این کار بدتون میاد چون چهره کثیف و دست های ناپاکاتون رو میشه. یعنی امثال تو فقط آلودگی دارند,TIN
@USER اگه روش میشد میگفت گی بخاردمه گی بخاردمه :))))),TIN
@USER دادا چرا با کون میزنی در و دیوار کون لق فتوره، رزومه تو چیه مادری‌جان؟ اون که یه تنه ننه اصلاحات رو داده دستشون تو چیکاره حسن بودی؟ توام از این عکسا داری خوار پاره؟ مطالعاتت کو؟ مبارزاتت کو؟ فتوره ثابت کرد یه تنه جریانه، تو هم ثابت کن مامانی خوشگلی از آلمان,TIN
"""چهار بخش از سريال كاندو را ديدم، افسوس خوردم براى """"رئيس"""" و """"محمد"""" كه هنر بازيگريشان نثار چه هدفى شد. در حقيقت سقف توان تندروها و جناح مصباح آشكار شد. """"چراغ""""و """"هويت"""" و """"امپراتورى دروغ"""" __توليدات سالم تصويرى، با امكانات و هزينه اندك، روز بروز در دنيا بيشتر ميشود، خوابتان خوش برادرا""",UNT
@USER شاید منظور اشاره به افکار ترامپ بوده که نگاه تحقیر آمیز به زنان داره.,TIN
@USER @USER دیروز همراه حسن  داشتیم با اسنب به سمت پاستور روانه میشدیم که یهو گفت ،،قلیخان،،ایا من احمق هستم،، با کمی تعمل گفتم،،نفرمایید نفرمایید،شما از اول هم پدر سوخته بودی ولی خب ایقد با احمق ها جلسه گذاشتی تا احمق هم شدی،، ی نگاه چپی  انداخت و با عصبانیت گفت راننده نگه دار پیاده میشم,TIN
@USER متاسفانه ما ایرانی ها کلکسیون حماقت و رفتارهای آنتی سوشال هستیم . شما برای حماقت ایرانی مرز قائل نشو چون بیکرانه,TIN
دو طیف بخشی از نامه آقای آملی به آیت الله یزدی در مورد یکی از جلسات شورای نگهبان را خیلی ضریب می-دهند؛__اولی، اصلاح-طلبان حامی فتنه-ای هستند که شورای نگهبان داغِ ابطال انتخابات قانونی سال۸۸ را بر دلشان گذاشته__دومی، بهاری-هایی هستند که داغِ رد صلاحیت دو سه نامزد بر دلشان مانده,TIN
گه خوری و دروغ گویی به سبک #سعادتمند!  وقتی چیا فوادی خبرنگاری نزدیک به #علی_خطیر است که به پرونده #استراماچونی اشراف کامل دارد چنین میگوید بقیه دروغ های سعادتمند هم باور نکردنی است از جمله بازگشت استرا!  گاو نباشیم!  #استقلال #تاج #فرهاد_مجیدی @URL,TIN
بسیاری از آسیب‌های دهه‌های گذشته ناشی از دورویی، برچسب زدنها، انحصارطلبی‌ها، سیاست حذف، خود بزرگ‌بینی‌ها، نگاه‌های قیم‌مآبانه و معیارهای دوگانه در تصمیم‌سازی‌ها و تصمیم‌گیری‌ها در میان جریانات سیاسی است.,TIN
@USER @USER @USER فکر نمی‌کردم عکس کیر بعد جق سمندون و یک روز ببینم 😕,TIN
@USER کیر تو نگاه درهم و کونده طلبکار و بی دردشون,TIN
@USER اگ کوس داشتم‌ خودم زنت میشدم کوس کوسک بازی میکردیم :(*,UNT
RT @USER: با تمام وجود ریدم تو افتخارات مدیریتی و مشاوره ایت که باعث شد تیمی که فاصلش با صدر گروه مرگ جام جهانی یه تک به تک بود حا…,TIN
دختران چس دودی سرزمینم در حال مدوکس چس دود کردنن و بوی مناسبی میه,TIN
این سگ تخم جنّ شرّ این مدت این قدر رس منو کشید که حالا که گیر یه سگ بیش‌فعال‌تر از خودش افتاده و عاصی شده و پیشم پناه آورده، عمرا بهش پناه نمی‌دم.,TIN
@USER من رو هم همون موقع بلاک کرد. مرتیکه نفهم!,TIN
@USER امام محمد غزالی؟!!!! میدونی در بین علمای اهل سنت فقط دو نفر یزید رو واجب اللعنت نمیدونن اونم امام محمد غزالی و سیوطی هستند؟! من اصلا این دوتا رو آدم حساب نمیکنم! خشی جون تو فقط رفیق من باش بقیه آخوندا رو بی خیال شو!,TIN
RT @USER: کس مادر اومدی فیلم ببینی یا اون کیر برشته رو بذاری دهنت خرچ خرچ کنی کسکش مغزمو گاییدی.,TIN
RT @USER: كير تو لاپلاس،كسكش گشنمه،ول كن بريم خونه,TIN
"""@USER گرایشات چپ از خودت نشون بده__مافیای """"کافه-های خیابان انقلاب"""" هم پشتیبانی مادی ازت میکنه و هم معنوی!__مشکلت اینه که حزب الهی هستی عزیزم__و به قول شهید آوینی مظلوم-ترینِ مظلوم-ها""",TIN
@USER این توییت رو از هر شهر ایران میزد من باورشم میشد الا اصفهان:)))) فاز کس طلا بودن برداشتن کسکشا حالا خوبه کیر رو از توی شورت قاپ میزنن اونجا,TIN
RT @USER: کسکش مادر قحبه الان از همت رفته بودی رسیده بودیم! چه علاقه ای به رسالت و حکیم هست من نمیدونم بغل دستیمون هم گایید اینق…,TIN
@USER @USER سید رضی لاشی تر از تو و امثال تو هست؟ مادرسگ کفتار امیدوارم داغ عزیزات یکی یکی رو دلت بمونه بچه لاشی!,TIN
#بهاره_جان سر این قضیه ریدن جان‌بولتون به رعنارحیم‌پور خیلی تحت فشاریم. هرجور شده چند تا عکس لختی پیدا کن سریع پست کن. زن و مرد بودنش مهم نیست؛ فقط عکس لختی باشه و توش کون معلوم باشه. @URL,UNT
بالاخره چرنوبیل رو دیدم. این سریال رو برای پیشگیری از فروپاشی باید دوبله و از سیما پخش کنند... مگه اینکه به اعتیاد مشابه شوروی به دروغ دچار شده باشند.,TIN
طرف میگه دختره اومد پیشم بهش حس اعتماد دادم و دست هم بهش نزدم خب الان منتظر جایزه ای توله سگ؟ برا اینکه تجاوز نکردی میخوای تشویقت کنیم؟,TIN
@USER ترک کردن کسشر ترین چیزه نهایت کمش کن,TIN
@USER @USER قبلا در مورد این دروغ و شایعه ای که منبعش اطلاعات سپاه بوده حرف زدم. بهتان زدن به مردم برای کاری که انجام ندادند وجدانا درست نیست. اون آقایی که این حرف رو زده گفته مست بوده و حرفش رو پس گرفته. شما هم بدون سند و مدرک لطفا به مردم تهمت نزنید,TIN
هرگز از ظلم دفاع نمیکنم. ولی وقتی معیار تشخیص ظالم و مظلوم و میدان اعتراض به ظلم توسط BBCوMANOTOو باقی پادگانهای رسمی جنگ نرم دولتهای غرب به افکارعمومی تحمیل میشود، معتقدیم اول باید این میدان را بهم زد. پادگانهایی که ۶سال داعش و جبهه النصره را کلاه سفید ازادیخواه به ما قالب کردند,TIN
@USER @USER چقدر شماها ترسناکین.,TIN
@USER @USER @USER البته بحث من کاملا مفهومیه __مصداقی ورود نکردم...__یه هشتک #بزن_تو_دهنش رو یه زمان میخواستم در مبارزه با این رویه ناصحیح بکار بگیرم که درگیری های فراوان نذاشت____در کل؛ بشخصه هر وقت میبینم تایم لاین ملتهب میشه میرم تا غبار مساله بشینه__نبینم دعوای رفقا رو بهتره,UNT
@USER بذار بمیره و ترسهای ملت کم بشه تا ببینی ضربه-ی این آدم به مملکت چیزی بود که رجوی در خواب هم نمیدید.,TIN
@USER دشمن ایران و ایرانی جمهوری تروریست پرو اسلامی هست و بس و حسن روحانی گوه خورد  #مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی,TIN
زندگیم به فاز تخمی تخیلی و تنهایی این انیمیشن کوتاه سکسی ژاپنیه رسیده. جاست بوبز اند کنیبال سسکی گرلز.🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,TIN
"@USER @USER @USER @USER @USER @USER پیزوری ابنه ای از سوییس داره به بقیه میگه وطن فروش ریدم به خودت و اون قیافه نجست, مزدور",TIN
RT @USER: @USER پشگلم را به اتش کشیدی سوختم من تو کسکش ندیدی,TIN
شاش، شاش، شاش,UNT
@USER چوب کردن تو کون چپولا و اخوند ها هم هست,TIN
#جهانگیری : ایرانیان خارج از کشور برگردین #ایران قول میدیم اینقدر بهتون خوش بگذره که از خوشی زیاد خودکشی و خودسوزی کنین ... #وقاحت #جنایت #فرشید_هکی #محیط_زیست #فعالان_محیط_زیست,TIN
۴- آنچه در ایران در ابتدا رخ داد شورش محرومان بود ولی الان دیگر نه.  مساله به صورت عریانی دخالت و هدایت ترامپ و سعودی و اسراییل است. تضمین می‌دهم با نشان دادن تصاویر شورشهای ایران کمتر از دوماه دیگر تحریمهای جدید در سنا و کنگره تصویب خواهند کرد. @URL,TIN
RT @USER: حاضرم جن بکنم ولی منت زن ایرانی رو واسه یه کس کردن نکشم,TIN
هنرِ یک نظام سیاسی باید حفظ سرمایه-های معنوی خود باشد. یکی از نهادهایی که باید در حفظ سرمایه-های کشور، از جمله هنرمندان، کوشا باشد #صداوسیما است و با کمال تاسف این رسانه هنرش سرمایه-سوزی است.,TIN
"آخه فلسفش چیه؟ خب ببین ۹۹ درصد آدما ایمپرشن اول با من خیلی حال کردن نه یعنی عموما با آدما درجا رفیق بسیار خوبی میشم , کصنمکی ذاتی دارم , اونم از یه طرف خب بازی کردن و فلسفه کامپیوتر از دیرین تو خونم بوده و عشق یوتیوبم دارم , خب برا حداقل دل خودم یوتیوبر میشم , ملتم حال کردن ,کردن @URL",UNT
RT @USER: من وقتی ساعت دو بیدار میشم:__. _خاک برسرت چرا نمی میری؟ بمیر دیگه کسکش,TIN
حواریون عزیز،زمانی که علینژاد اصلاحطلب و حامی رای دادن بود و حتی تو آمریکا هم لچک سرش میکرد(ظاهرا اون موقع نمیخواست باد تو موهاش بپیچه)سعید سکویی حرفایی میزد که اکثرتون بعد ده سال به حقانیتش پی بردید. البته تا دیروز سکویی کول بود،ولی تا به کون کج رفیقتون اشاره کرد شد دلقک پیر. @URL,TIN
RT @USER: @USER اون که یه کسکش  بیغیرت بوده که بعد اسم فرزندش رو روی ضارب  ز نش می گزارد,TIN
@USER کسکشا یجوری هم فاز میگیرن انگار چیکار کردن :)))) چارتا حمال دور هم جمع شدین دیگه شل کن بابایا,TIN
RT @USER: @USER کسکش بم منشن میدی کاندوم دستت کن,TIN
@USER کیرم تو آبجی و مادرت و هر کس و کاری که داری ریدم به اول تا آخرت مادرقحبه کیرمو بخور کونده پدر چاقال @URL,TIN
چهار شنبه 26 تیر خریت کردم. باید به حرف حسن گوش می دادم. مثل سگ گرفتن زدنمون. نمی دونم یارو کی اومده بود خونه کپه مرگش را گذاشته بود. تازه هنوز باغچه را سه چهار تا بیل نزده بودیم یهو یارو با شورت اومد وسط حیاط شروع کرد عربده زدن که آی دزد آی دزد. چرا چراغها را خاموش کرده بود؟,TIN
@USER فرداش نتونه درس راه بره کس شش تیکه ای رو که پدرت براش زده رو به دوازده تا قسمتش کنم کص ننت کص خواهرت کص خواهر کص مادرت کص مادرت ننه ابی ننه کیر دزد کیر حصین تو کص مادرت کیر عمو جانی برا خواهرت مال منم تو کص ناموست مال رفیقامم تو روح مرده ننت,TIN
درضمن گفت اومدی موقع تسویه حسابی تخفیف بگیر گرون باهات حساب نکنن! یعنی پول بیمارستانم من باید بدم! =)))))) یه شاعری بود از اینکه دختران را همه در جنگ با ننه و پسران هم درحال دعا کردن برای مرگ پدر دیده بود، ناراحت بود؟ کاش دیگه درمورد زندگی دیگران گه نخوره =))) @URL,TIN
ایناروبه گوش #ترانه_علیدوستی برسونین البته ایشون موقعی که مردم برق نداشتن پست گذاشت که چتونه حالا دوبار برق رفته!هیچ وقت هم صداش برای کارگرانی که حقوق نگرفتن درنیومد چون احتمالا درکلاس ایشون نبوده! فقط ادای فمینیست بودن الان کلاس داره!اونم فقط ادا چون هم نوع خودش وکوچک میبینه ! @URL,TIN
@USER @USER ای کیررررر خررر کس کش هر انی هرکی میخوره یدونه این کیر رو زیرش ولمیده,TIN
@USER نه اصلا نیست ترک کردن هم دست کمی از اون نداره ولی به ی مرحله میرسی میگی کون لقشون!,UNT
@USER همجنس‌گرایی،نتیجه جهالته چون عامل به آن نه تنها راه کامل لذت و ارضای شهوت را نمی‌داند و کاری را می‌کند که حتی این کار را حیوان نمی‌کند بلکه خلاف طبیعت خود و نظام خلقت حرکت می‌کند.پس این کار او، صرفاً از روی شهوت نیست، بلکه در اصل از جهالته همچنین از نظر پزشکی هم یک رابطه پرخطره,TIN
@USER وقتی داره سعی میکنه ماله بکشه و قضیه رو جوری نشون بده که انگار دختره داره داستان تخیلی تعریف میکنه یعنی بزدل یعنی حرامزاده و یعنی بیشعور داره بابت کارش عذرخواهی نمیکنه، فرمودند اگر ناراحت شدید ببخشید یعنی مشکل از برداشت تو هست نه کار من,TIN
@USER @USER برو درست لینکی که رفیقت گذاشته رو بخون ۵۰۸ میلیون دلار ضرر داده نفهم.جواب رفیقت رو دادم ساکت شده. تو ولی خیلی  خنگ هستی که حرف غلط اون رو قرقره کردی. نابغه: قطر ایرویز ضرر ده هست . حالا مغز ذلیل توی بدبخت نمیکشه نقلش سوا هست. شک دارم انگلیسی بلد باشی . گوساله هم خودتی پوفیوز.,TIN
ولی جدا پشمام ریخت. لامصب دست به قلمش حرف نداره. :(((( متجاوز لاشی.,TIN
اخبار بیست و سی کثافت ترین و بی شرم ترین محصول رسانه ای است که من در طول عمرم دیده ام.گزارش امشب آنها در مورد #دختر_آبی اوج وقاحت دستگاه اطلاعاتی و امنیتی جمهوری اسلامی بود. واقعا نمی دانم چگونه این آدمها که کارشان لجن پراکنی و دروغ است شبها راحت می خوابند. مردم خر نیستند.,TIN
@USER کیر خر به تمام‌عوامل دروغینش,TIN
RT @USER: هنوز رو ریپیته کسکش,TIN
RT @USER: @USER @USER من خودم کسکشِ عالمم,TIN
@USER انقدر احمق نیستن نزدیک انتخابات خریت دی 96 رو تکرار کنن چون آتیشش دامنگیر میشه. البته نگرانی شمارو میفهمم اما اصل حرفتون هم غلط نیست اما باور کنین تحریم انتخابات اسفند 98 مثل نذر کردن روغن ریخته بود و من یکی که امیدوارم حاجت بگیرم!,UNT
@USER در متن کم نگذاشتم  دوباره بخوانید تا دچار حاشیه نشوید    (اما آنچه جزو متون اخلاقی محسوب میشود آن ست که بصرف اختلاف نظر #برچسب_نزنیم! اگر هم خواستیم بزنیم با نفاق برخورد نکنیم! با همانی که هستیم پیش بیائیم   چه بسا بی هویتی اکانت منجر به بی هویتی کلام نیز میشود),UNT
@USER @USER @USER من سربازی مرزبانی بودم توله سگ ولایت فقیه، به من ربط داره چون بدون این امکانات و با زجر دوره سربازی رو گذروندم، تو هم کلت رو بکن تو کونت و از این زر ها نزن.,TIN
تو رو خدا یکی حمید هیراد رو از برق بکشه، بس که ویدئو داد و تو کنسرت از وسط جمعیت خوند که معلوم شه لب نمیزنه لوزه-هاش اومد تو حلقش:))____لامصب لب زدن تو- کنسرت سوزاک نیست که به این شدت داری انکار میکنی، کسی هم نگفت تو- بلد نیستی بخونی که، گفتیم چرا بعدش اومدی دروغ گفتی، همین!,TIN
@USER مساله اینجاس که تو تاریخ چند هزار سالمون ، قسمت عمده جامعمون دووست داشتیم خایه مال باشیم تا از بغلش نون بخوریم ، عادت کردیم یکی بالا سرمون بهمون بگه گوه بخور یا گوه نخور  دیکتاتور دیکتاتوره (خر همون خره) میخوان پالونش عوض کنن ، عمامه و عبا از مد افتاده میخوان یه کت شلواریش بیارن,TIN
@USER احمقانه-تر از ابتذال دونستن این رقص و شادی، استنادت به مطالب ترجمه شده بی منبع و بی-اساسیه که تو اینترنت ریخته؛)))__میخوای صدتا مطلب بیارم برات که میگه هر کی رقص رو مبتذل بدونه بیمار روحی و جنسیه؟,TIN
RT @USER: زیبا کلام با رذالت تمام دروغ می گوید. اسراییل سالهاست مدام ایران را به حمله نظامی تهدید می کند. دانشمندان ما را در خاک خو…,TIN
@USER @USER @USER مجید کله کیری. به خاطر خودخواهی خودت که نخوای کم بیاری اجازه نده کسی برینه به جسد کثیف اون مرحمومه بالخره مادرت بوده احترامش و بزار. من که ریدم تو جسد و قبرش بخاطر خودخواهی تو اون عجوزه داره نفرینت میکنه الان تو قبر باور کن. ریدم تو دندونای باقی موندش😛😜,TIN
زنیکه احمق بعد این همه سال که من رو میشناسه به من میگه قربانی نکوهی میکنی! ببخشید که منطقی‌‌ام و تو کتم نمیره نقش قربانی رو بازی کردن! ببخشید که واسه نوشتن یه مطلب ۲ صفحه‌ای ۶ ماه تمام زجر کشیدم تا احساساتم رو وارد نکنم!,TIN
@USER @USER @USER شما درست میفرمایید عقل من نمیکشه٬ ایشالا که موفق باشه این کمپین و از چند وقت دیگه نه- گرونی نه دزد و نه دلال داشته باشیم در کشور.,UNT
چند میلیون هوادار بدبخت تیمشون افتاده دست یک مشت حیوون زبون نفهم، آخه بی شرف اون تضمین پرداخت میخواد اگه ندی مجبوری بعد از شکایتش به فیفا بدی,UNT
RT @USER: @USER کسکش سگ :))))))),TIN
استیک آب‌دار البقرة(گاو) دارید با سس وَالتِّينِ (انجیر)؟  اینا خودشون رو مسخره کردن یا جدی جدی انقدر مسخره هستن! @URL,TIN
RT @USER: @USER @USER بعد من به این کسکش میگم قالبو پرینت کن کس و شر تحویل من میده,TIN
بازداشت کودکان،ضرب وجرح،برهنه‌سازی اجباری،دشنام‌های جنسی،پاشیدن اسپری فلفل به ناحیه دستگاه تناسلی ووارد آوردن شوک الکتریکی به بیضه‌ها،آویزان کردن و نگه داشتن دروضعیت‌های دردناک،القای حس خفگی با آب،تهدیدبه مرگ واعدام نمایشی، تزریق یا خوراندن اجباری مواد شیمیایی  ⬇️,UNT
اولا نوش جونش حقش خیلی بیشتره، دوما این حقوق خیلی زیادی نیست تو انگلستان، یه منشی نزدیک ۳۰ هزار پوند می‌گیره و سه برابرش برای یه مجری شناخته شده زیاد نیست، دلیل به چشم اومدنش بی‌ارزشی و حقارت پول ایرانه، همین!   پس آب رو‌  بریزین همونجا که میسوزه و آقازاده‌های دزدتون رو بچسبین! @URL,TIN
وزیر بهداشت دیروز در اقدامی قاطع مشکل افرادی که برای تامین مخارج کلیه خود را برای فروش گذاشته بودند حل کرد. ایشون اعلام کردن هر گونه آگهی فروش کلیه ممنوعه و‌ با برخورد قانونی روبرو خواهد شد! دیگه چی می‌خواین بی چشم و رو ها؟,TIN
سر کلاس مجازیم کس لیس ‌و کس نمکین؟! خوبه نُمرس اگه پول میدادن بتون که سکس چت راه مینداختین :),TIN
@USER @USER @USER هر چقدرهم دروغ بگین همه میدونن که از روز اول مواضع من چی‌ بوده و هرگزتشویق به رای نکردم ! اینکه پخش شد که بهتر بود که ببینید به چه آشغال‌هایی‌ سروکار دارین !  در ضمن طبق قانون افکام ما اجازه نداریم اصلا که کسی‌ رو تشویق یا منع کنیم در اینجوری موارد ! اینجا ایران نیست قانون داره,TIN
RT @USER: @USER تو گه خوردی با عمت بچه کونی کیرم دهنت کونت پارست کسکش عوضی,TIN
@USER اون هم بالاخره تن داد جنس تخلفات حسین فریدون روی کاغذ سنگین تره بشدت!,TIN
کس خوار و مادرت ایهمه گوه نخور کیرکله @URL,TIN
@USER تنها دردى كه دوا ندارد حماقت است. ضمنا دور و ورى هاى احمق ها هم افرادى هستند مثل خودشون: احمق,TIN
RT @USER: کثافت نباشید.لجن نباشید . حلال خورده باشید . متعفن و کفتار صفت نباشید .  لاشه هم تو کثافتی @URL,TIN
@USER یه مثله جالب هست فرض کنید عنقلاب نمیشد اخوند باید هنر روضه رو داشته باشه تا دوزار کف دستش بزارن این اون هنر و هم نداره پس در نتیجه کسکش خوبی میشد چاره ای نداشت ببینید ملتی که زیر خاب این هستن چین یه نفر با ۳۰کیلو وزن یه متر قد و قیافه تخمی تصور کنید زیر خوابهای این کین,TIN
@USER کلید ویلا رو داده گفته خانومشو خودت جور کن من جاکش نیستم؟ خب این کار عین جاکشیه دیگه. باید میگفت ببخشید، کسکش نیستم.,TIN
یه چیزی مثل تجاوز وقتی واژگان و ادبیات خودش رو داره یعنی ریشه در فرهنگ داره. یعنی قدمت تاریخی داره. یعنی بخشی از اون هویت جمعیه. زور گا ... طوطی ... بچه‌بازی ... فلان و بهمان. گه گه گه.,UNT
هیچ جوره تو کتم نمیره یه عده از طویله ی ایران (که خودشون طویله کردن) بلند شن برن آمریکا با پول مفت ملت بدبخت حساب های پر و بهترین زندگی ها رو داشته باشن باز جفتک بندازن تا همون آمریکا رو هم به گه بکشن.همش هم مزدوری نیست مقدار زیادی کرم کون هم میطلبه خارکسده ها چتون کمه مگه؟,TIN
@USER به حدی خودتون مشغول پول گرفتن برای تکتک گه خوریهای مجازی و واقعی هستید که باور نمیکنید مردم خودجوش یه کاری کنن و برین بهتون،به مثل سگ سوختن ادامه بدید،بهتون میاد,TIN
RT @USER: تمامیه هواداران تیم های دنیا مثل خر کیف می کنن مسی بیاد ولی همشون گوه می خورن میگن نه نیاد بهتره,UNT
RT @USER: @USER روحانی خر خجالت بکش کسکش بی ناموس,TIN
کوچکترین شکی ندارم که ایران تمام ابزار لازم برای بازسازی را دارد. در یک شرایط متعارف، میلیاردها دلار از طریق سرمایه‌گذاری و توریسم وارد مملکت می‌شود که به سرعت تولید اشتغال و درآمد می‌کند. ولی شرط اصلی، گذر از این حکومت است.نسخه کامل گفتگو با @USER:@URL @URL,TIN
@USER اصل افزایش و برنامه ریزی توزیع درسته و باید بشه__مشکل اینه که تو این دولت نه شعور توزیع عادلانه دیده میشه نه قبلش به فکر بسترسازی و آمادگی مردم بودن__یهویی برا خودشون ابلاغ میکنن تا نارضایتی مردم بیشتر بشه__ایا این شیوه ابلاغ و عدم اماده سازی مردم هم به امضای سه قوه رسیده؟؟؟,TIN
RT @USER: هر کس را بهر کاری ساختند  #صبح_نو  را بهر آشکار ساختن حقایق و رسوا کردن بی کفایت ها ساخته اند @URL,TIN
@USER @USER درد داره اسکل کرده,TIN
#مرگ_بر_آمریکا یعنی مرگ بر دولت زورگو و آپارتاید آمریکا. دولت آمریکا از سال ۱۹۴۵ تاکنون ملتهای زیادی را درسراسر جهان استثمار کرده ودولتهای زیادی را سرنگون کرده. در کنار آن،مردم مظلوم و توده های فرودست خود را نیز با پروسه نژادپرستی آشکار، سرکوب کرده.  #از_خون_حاج_قاسم_نخواهیم_گذشت,TIN
کاش نی استارباکس بره تو کونت مرتیکه الدنگ @URL,TIN
"\""سوز و گداز مقامات امریکایی پایانی ندارد!  خوب است امثال \""\""تد کروز\""\"" طرحی برای محاسبه اعتبار از دست رفته امریکا در نظر بگیرند؛ مثلا با خود و همراهانشان بسنجند حیثیت نظامی امریکا در مواجهه با ایران و محور مقاومت در جامعه جهانی چقدر لطمه دیده است! آبروی رفته تان چند!؟ #ظریف @URL",TIN
این وحشی ها حتی دو درصد از مردم ایران رو هم نمایندگی نمی کنند. فقط بلدند داد و بیداد کنند و عربده بکشند و قلدری کنند. متاسفانه تا زمانی که این دو درصدی ها ی لات  - چه این وری چه اون وری -  وجود دارند صدای اکثریت مردم آزادیخواه در این خشونت شنیده نمیشه. #برجام @URL,TIN
با یکی که رل میزنید حتما اعلام کنید که یه وقت ما با اواتارش جق نزنیم دوباره کصکشای سگ,UNT
RT @USER: از اسم ماکان بند کون میباره حالا چه برسه به واقعا کونی بودن خواننده‌هاش,TIN
RT @USER: @USER حالا اون کسکش مگه فصلای قبل بود,TIN
نگاه غیرسیاسی و بی هیجان به حکم خانم ستوده  اینست که: وکیلی برای اجرای قانون میجنگد و قضاتی با او میجنگند.  مضحک است اما تلخ. تلخ برای نمایندگانی که ان قوانین را به تصویب رساندند و حالا هیچ حرکتی نمیکنند. مجلس، خانه ملت نیست یک مغازه معاملات ملکی ست، سیاه بازی است  #نسرین_ستوده,TIN
@USER سگ مرد. مرتیکه قاتل,TIN
@USER مهم این شبکه ای بوده که به داعش ختم میشده__شبکه غربی که برای کمک اطلاعاتی به داعش پول خرج میکرده!__رستمی و زم هم جیره خور همین شبکه هستند حتی همون برانداز!,TIN
روزنامه نگار تخم سگ چقدر باید بیکار باشه اسم خودشو سرچ کنه هرکه به قبر ننش ریده رو بلاک بکنه البته ایراد از من بود که جایگزین مناسبی واسه فامیل این ننه قحبه پیدا نکردم @URL @URL,TIN
@USER با پنالتی حذف شدن تا ابد کیر سگ رو نگه میداره خیلی دردناکه :)))))))))))))),UNT
